,ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
2288,300,Dominó,8.33,male,Unknown Mix,9/30/11,9/30/11,12/26/11,black and white,short,medium,no,,yes,yes,yes,yes,yes,both flat and garden
2289,260,Dollár,10.92,female,"Fox Terrier, Pekingese Mix",10/26/10,10/26/10,12/21/11,tricolor,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2290,237,Imre,13.92,male,"Fox Terrier, Jagd Terrier Mix",10/1/11,10/1/11,12/19/11,brown,wirehaired,medium,no,,yes,yes,no,yes,,garden
2291,267,Bogár,10.58,male,Unknown Mix,1/1/11,1/1/11,12/21/11,black and tan,short,medium,no,,yes,Maybe?,no,yes,,both flat and garden
2292,246,Borsika,10.92,male,Unknown Mix,3/31/10,3/31/10,12/20/11,black and white,short,small,no,,yes,yes,no,yes,,both flat and garden
2293,257,Borzas,11.67,male,Fox Terrier Mix,11/3/08,11/3/08,12/21/11,black and white,wirehaired,medium,,,yes,yes,no,yes,,
2294,225,Morzsa,13.0,male,Pekingese Mix,8/18/09,8/18/09,12/14/11,red and white,short,medium,yes,,yes,Maybe?,,yes,,garden
2295,202,Lord,11.92,male,Labrador Retriever Mix,12/1/11,12/10/11,12/16/11,white,short,medium,,yes,yes,yes,,yes,,flat
2296,239,Veda,10.92,male,Unknown Mix,1/1/10,1/1/10,12/19/11,black,medium,medium,,,yes,yes,no,yes,,both flat and garden
2297,307,Pedro,8.5,male,German Shepherd Dog Mix,6/1/11,6/1/11,12/26/11,striped,short,medium,no,,yes,yes,no,yes,,both flat and garden
2298,247,Lédi,9.92,female,Greyhound Mix,1/1/11,1/1/11,12/20/11,black,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2299,231,Borika,10.92,female,Unknown Mix,10/1/09,10/1/09,12/19/11,black and white,medium,medium,yes,,yes,Maybe?,yes,yes,,garden
2300,9,Buci És Fifi,9.67,female,German Shepherd Dog Mix,12/1/10,12/1/10,12/14/11,black and brown,medium,medium,yes,,yes,yes,yes,yes,,garden
2301,215,Cseri,10.17,female,Hound Mix,12/14/09,12/14/09,12/14/11,sable,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2302,1664,Vitara,8.5,female,Unknown Mix,12/10/11,12/10/11,12/12/11,brown and white,short,medium,,,,Maybe?,,,,
2303,212,Mufi,10.0,female,Greyhound Mix,3/31/10,3/31/10,12/14/11,striped,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2304,191,Sánti,10.0,male,Unknown Mix,9/1/11,9/1/11,12/9/11,brown,short,large,no,,yes,yes,no,yes,,garden
2305,187,Kócos,10.0,female,Unknown Mix,9/1/11,9/1/11,12/9/11,black,wirehaired,medium,no,,yes,Maybe?,yes,no,,garden
2306,170,Kóbor,13.0,male,Dachshund Mix,8/1/11,8/1/11,12/9/11,black,short,small,no,,yes,Maybe?,no,yes,,both flat and garden
2307,422,Muffin,10.42,female,Hound Mix,11/12/09,11/12/09,12/2/11,black and tan,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2308,222,Delon,9.5,male,Labrador Retriever Mix,10/26/10,10/26/10,12/14/11,black,medium,medium,no,,yes,Maybe?,no,yes,,garden
2309,7,Boci,9.0,male,Unknown Mix,5/1/11,5/1/11,12/14/11,black and white,medium,medium,no,yes,yes,yes,yes,yes,yes,garden
2310,217,Benji,10.0,male,Unknown Mix,4/26/10,4/26/10,12/14/11,sable,short,medium,,,yes,Maybe?,no,yes,,garden
2311,322,Szalma,8.58,female,Unknown Mix,11/2/11,12/5/11,11/18/11,yellow-brown,short,medium,,,yes,yes,yes,yes,,both flat and garden
2312,420,Amanda,12.42,female,Cane Corso,8/20/11,8/20/11,12/2/11,apricot,short,medium,,,yes,yes,yes,yes,,both flat and garden
2313,216,Bufi,10.0,female,Greyhound Mix,1/1/10,1/1/10,12/14/11,black and brown,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2314,171,Vacak,10.0,female,Schnauzer Mix,2/1/11,2/1/11,12/9/11,black,wirehaired,medium,yes,,yes,Maybe?,yes,yes,,garden
2315,50,Zizi,8.5,female,Unknown Mix,12/3/11,12/3/11,12/4/11,black,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden
2316,49,Csöpi,19.0,male,Unknown Mix,12/3/11,12/3/11,12/3/11,red,short,medium,,,yes,yes,yes,yes,yes,garden
2317,178,Dinka,9.0,female,Schnauzer Mix,7/1/11,7/1/11,12/9/11,black,wirehaired,medium,yes,,yes,Maybe?,yes,yes,,garden
2318,182,Picúr,9.5,female,Dachshund Mix,9/1/11,9/1/11,12/9/11,black,short,small,no,,yes,Maybe?,yes,yes,,both flat and garden
2319,199,Gróf,10.0,male,Schnauzer Mix,7/1/11,7/1/11,12/9/11,black,wirehaired,large,no,,yes,Maybe?,yes,yes,,garden
2320,318,Ricotta,14.17,male,Beagle Mix,10/14/11,11/30/11,11/14/11,spotty,short,small,,yes,yes,yes,yes,yes,,both flat and garden
2321,1555,Rozsdi,13.92,male,Unknown Mix,10/10/10,10/10/10,10/31/11,brown,wirehaired,medium,yes,,yes,yes,,yes,,both flat and garden
2322,1556,Puska,12.92,female,Unknown Mix,9/30/10,9/30/10,10/31/11,black,short,medium,yes,,,Maybe?,yes,yes,,both flat and garden
2323,1552,Rudi/Buksi,15.92,male,Unknown Mix,9/14/10,9/14/10,10/31/11,sable,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2324,40,Atosz,17.92,male,Kuvasz Mix,11/1/11,11/1/11,11/4/11,white,medium,large,,,yes,Maybe?,,,,both flat and garden
2325,726,Silver,13.17,female,Unknown Mix,9/5/11,9/5/11,11/15/11,gray,medium,medium,yes,,yes,Maybe?,yes,yes,,garden
2326,1544,Sharpi,9.5,female,Chinese Shar-Pei Mix,7/16/10,7/16/10,10/31/11,tricolor,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2327,34,Sam,11.08,male,Unknown Mix,10/24/11,10/24/11,11/2/11,black and tan,short,medium,,,yes,Maybe?,yes,yes,,
2328,1554,Ali,11.92,male,Unknown Mix,9/18/10,9/18/10,10/31/11,white,short,large,yes,,yes,Maybe?,yes,yes,,both flat and garden
2329,321,Inas,9.08,male,Unknown Mix,11/9/11,12/5/11,11/18/11,brown,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
2330,1548,Thor,10.92,male,Unknown Mix,8/16/10,8/16/10,10/31/11,black and brown,short,large,no,,,Maybe?,yes,yes,,garden
2331,197,Olga,13.08,female,Unknown Mix,9/27/10,9/27/10,11/4/11,black and tan,short,medium,,,yes,yes,yes,yes,,both flat and garden
2332,1547,Judy,9.83,female,Unknown Mix,8/6/10,8/6/10,10/31/11,black and brown,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2333,1553,Elza,11.92,female,German Shepherd Dog Mix,9/20/10,9/20/10,10/31/11,striped,short,large,yes,,yes,Maybe?,yes,yes,,both flat and garden
2334,1546,Buco,9.5,male,Unknown Mix,7/19/10,7/19/10,10/31/11,black,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2335,1545,Harold,11.92,male,Unknown Mix,7/21/10,7/21/10,10/31/11,white,wirehaired,large,yes,,yes,yes,,yes,,both flat and garden
2336,308,Lenke,9.25,female,Unknown Mix,8/30/11,11/15/11,11/1/11,sable,short,medium,,,yes,yes,yes,yes,,both flat and garden
2337,1549,Vilma,11.92,female,Labrador Retriever Mix,8/16/10,8/16/10,10/31/11,yellow-brown,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2338,1550,Ron,11.92,male,Unknown Mix,8/16/10,8/16/10,10/31/11,black,wirehaired,large,yes,,yes,yes,yes,yes,,both flat and garden
2339,1551,Félix,10.92,male,Unknown Mix,8/21/10,8/21/10,10/31/11,black and tan,short,medium,yes,,yes,Maybe?,yes,yes,,both flat and garden
2340,1539,Mira,10.92,female,Unknown Mix,7/22/10,7/22/10,10/31/11,black and brown,short,large,yes,,yes,Maybe?,yes,yes,,both flat and garden
2341,1526,Lujzi,9.92,female,Unknown Mix,4/6/10,4/6/10,10/31/11,black and brown,short,large,yes,,yes,yes,yes,yes,yes,both flat and garden
2342,1536,Lili,14.92,female,Unknown Mix,6/1/10,6/1/10,10/31/11,striped,short,large,yes,,yes,yes,yes,no,,both flat and garden
2343,1537,Magnum,11.92,male,Rottweiler Mix,6/18/10,6/18/10,10/31/11,black and tan,short,large,no,,yes,Maybe?,no,no,no,both flat and garden
2344,1527,Mackó,11.92,male,German Shepherd Dog Mix,4/18/10,4/18/10,10/31/11,sable,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2345,1541,Vega,11.92,female,Unknown Mix,7/12/10,7/12/10,10/31/11,black and brown,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2346,1529,Málna,13.92,female,Unknown Mix,4/28/10,4/28/10,10/31/11,brown,short,medium,yes,,yes,yes,,,,
2347,1530,Jenny,10.83,female,German Shepherd Dog Mix,5/5/10,5/5/10,10/31/11,sable,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2348,1542,Taco,12.5,male,Unknown Mix,7/14/10,7/14/10,10/31/11,black and brown,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2349,1538,Léna,9.58,female,Unknown Mix,7/26/10,7/26/10,10/31/11,saddle back,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2350,1540,Vadóc,11.92,female,Unknown Mix,7/5/10,7/5/10,10/31/11,yellow-brown,short,medium,yes,,yes,Maybe?,yes,,,both flat and garden
2351,1543,Sharpi,9.5,male,Chinese Shar-Pei Mix,7/16/10,7/16/10,10/31/11,yellow-brown,short,medium,yes,,yes,Maybe?,yes,yes,yes,both flat and garden
2352,1535,Dorisz,17.92,female,Unknown Mix,6/1/10,6/1/10,10/31/11,saddle back,short,medium,yes,,yes,Maybe?,yes,no,,both flat and garden
2353,1533,Süti,11.92,male,Unknown Mix,5/16/10,5/16/10,10/31/11,black,wirehaired,medium,yes,,yes,yes,yes,yes,,both flat and garden
2354,1534,Huba,10.92,male,Unknown Mix,6/18/10,6/18/10,10/31/11,brown and white,short,large,yes,,yes,yes,,yes,,both flat and garden
2355,1524,Ottó,14.92,male,Dachshund Mix,3/26/10,3/26/10,10/31/11,saddle back,short,small,no,,,Maybe?,,yes,,both flat and garden
2356,1532,Mák,12.92,male,Unknown Mix,5/13/10,5/13/10,10/31/11,dotted,short,large,no,,yes,yes,,yes,,both flat and garden
2357,1525,Brauni,10.0,female,Unknown Mix,2/12/10,2/12/10,10/31/11,black and brown,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2358,1528,Atika,11.92,male,Unknown Mix,4/24/10,4/24/10,10/31/11,black,short,medium,yes,,,Maybe?,yes,yes,,
2359,1531,Pamacs,15.92,male,Scotch Collie Mix,5/7/10,5/7/10,10/31/11,black and brown,long,large,yes,,,no,no,yes,,garden
2360,409,Lipót,11.42,male,"Jagd Terrier, Puli Mix",1/12/09,1/12/09,10/30/11,black and tan,long,medium,yes,,yes,yes,,,,both flat and garden
2361,1521,Zolika,10.92,male,Unknown Mix,3/13/10,3/13/10,10/31/11,saddle back,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2362,410,Husi,10.83,female,Dachshund Mix,8/12/09,8/12/09,10/30/11,apricot,short,small,no,,yes,yes,yes,yes,,flat
2363,306,Elza,10.67,female,Unknown Mix,9/21/11,11/10/11,10/24/11,yellow-brown,short,medium,,yes,yes,yes,yes,yes,yes,both flat and garden
2364,102,Cookie,8.75,female,Staffordshire Terrier Mix,8/10/11,8/10/11,10/19/11,black,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
2365,414,Zafíra,10.75,female,"German Pointer, Vizsla Mix",12/15/10,12/15/10,10/30/11,brown,short,medium,yes,,yes,yes,yes,yes,,flat
2366,419,Suba,10.5,male,Puli Mix,9/18/11,9/18/11,10/30/11,black,long,medium,no,,yes,yes,,,,both flat and garden
2367,412,Szotyi,9.92,male,Terrier Mix,10/20/11,10/20/11,10/30/11,black and tan,short,medium,,,yes,yes,,,,flat
2368,415,Móricka,11.25,male,Vizsla Mix,10/12/09,10/12/09,10/30/11,black and tan,wirehaired,large,yes,,yes,yes,,,,both flat and garden
2369,1522,Pepe,11.92,male,Unknown Mix,3/19/10,3/19/10,10/31/11,brown,medium,medium,no,,yes,yes,,yes,,both flat and garden
2370,406,Stefi &Amp,8.33,female,Unknown Mix,8/25/11,8/25/11,10/22/11,black,short,medium,,,,Maybe?,,,,
2371,1520,Romi,16.92,male,German Shepherd Dog Mix,3/12/10,3/12/10,10/31/11,sable,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2372,95,B.Andi,13.08,female,"Mudi, Puli Mix",8/10/11,8/10/11,10/19/11,black,medium,medium,,,yes,yes,,,,garden
2373,1523,Piri,11.92,female,Unknown Mix,3/19/10,3/19/10,10/31/11,black,short,medium,yes,,yes,yes,yes,no,,both flat and garden
2374,104,Atosz,17.08,male,Kuvasz Mix,8/10/11,8/10/11,10/19/11,white,medium,large,,,yes,yes,yes,yes,,garden
2375,97,Minike,8.67,female,German Shepherd Dog Mix,8/10/11,8/10/11,10/19/11,saddle back,medium,medium,,,yes,yes,yes,yes,yes,both flat and garden
2376,411,Valka,11.67,female,Unknown Mix,11/1/08,11/1/08,10/30/11,black,short,medium,yes,,yes,yes,yes,yes,,flat
2377,94,Ravaszka,17.08,female,Dachshund Mix,8/10/11,8/10/11,10/19/11,brown,short,small,,,yes,yes,,,,both flat and garden
2378,1519,Kara Anyu,12.92,female,Unknown Mix,2/18/10,2/18/10,10/31/11,black,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2379,1518,Koppány,10.92,male,Transylvanian Hound Mix,2/17/10,2/17/10,10/31/11,saddle back,short,large,yes,,yes,yes,yes,yes,,both flat and garden
2380,81,Léna,9.08,female,Schnauzer Mix,9/1/11,9/1/11,10/18/11,black,wirehaired,medium,yes,,yes,yes,yes,yes,yes,both flat and garden
2381,92,Pötyike,10.08,female,Dalmatian Mix,8/10/11,8/10/11,10/19/11,dotted,short,medium,,,yes,yes,yes,yes,yes,both flat and garden
2382,91,Hisztis,10.08,female,German Shepherd Dog Mix,8/10/11,8/10/11,10/19/11,golden,medium,medium,,,,Maybe?,,,,
2383,90,C,14.08,female,Pumi Mix,8/10/11,8/10/11,10/19/11,gray,medium,medium,,,yes,Maybe?,yes,yes,,garden
2384,77,Bella,13.08,female,German Shepherd Dog Mix,9/1/11,9/1/11,10/18/11,sable,short,large,,,yes,yes,yes,yes,,garden
2385,83,Lara,13.08,female,German Shepherd Dog,8/10/11,8/10/11,10/19/11,sable,short,large,,,yes,yes,,,,both flat and garden
2386,67,Gordon,14.08,male,Golden Retriever Mix,9/1/11,9/1/11,10/18/11,apricot,short,large,,,yes,yes,yes,yes,yes,garden
2387,87,Rita,13.08,female,German Shepherd Dog Mix,8/10/11,8/10/11,10/19/11,yellow-brown,short,large,,,yes,Maybe?,yes,yes,,both flat and garden
2388,72,Nózi,9.58,male,Unknown Mix,7/16/10,7/16/10,10/18/11,brown,short,medium,yes,,yes,yes,no,,,garden
2389,71,Kornél,9.08,male,Labrador Retriever Mix,9/1/11,9/1/11,10/18/11,black,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2390,89,Ginger,9.08,female,German Shepherd Dog,8/10/11,8/10/11,10/19/11,sable,short,medium,,,yes,yes,,,,garden
2391,76,Zola,17.08,female,"German Shepherd Dog, Siberian Husky Mix",9/1/11,9/1/11,10/18/11,sable,medium,large,,,yes,yes,yes,yes,,both flat and garden
2392,93,Candy,9.17,female,"Belgian Sheepdog, German Shepherd Dog Mix",8/10/11,8/10/11,10/19/11,yellow-brown,short,medium,,,yes,yes,yes,yes,,garden
2393,82,Kökény,14.92,female,Irish Wolfhound Mix,8/10/11,8/10/11,10/19/11,wild boar,wirehaired,large,,,yes,Maybe?,,,,
2394,68,Soma,10.0,male,Standard Schnauzer Mix,9/1/11,9/1/11,10/18/11,black,wirehaired,medium,yes,,yes,Maybe?,no,,no,
2395,78,Dolli,15.08,female,Unknown Mix,9/1/11,9/1/11,10/18/11,brown,short,large,,,yes,yes,,,,garden
2396,298,Vali,9.75,female,Unknown Mix,10/11/11,10/25/11,10/18/11,black and tan,short,small,yes,yes,yes,yes,yes,yes,,both flat and garden
2397,79,Lola,11.08,female,Unknown Mix,9/1/11,9/1/11,10/18/11,yellow-brown,short,medium,yes,,yes,yes,yes,no,,both flat and garden
2398,80,Brandy,14.08,female,Vizsla Mix,9/1/11,9/1/11,10/18/11,yellow-brown,short,medium,yes,,yes,yes,yes,yes,yes,both flat and garden
2399,66,Papi,13.08,male,Dachshund Mix,9/1/11,9/1/11,10/18/11,brown,short,small,,,yes,Maybe?,no,,,
2400,387,Vica,10.58,female,"Labrador Retriever, Vizsla Mix",11/5/10,11/5/10,9/2/11,golden,short,medium,yes,,yes,yes,yes,yes,,flat
2401,65,Eddy,10.0,male,Labrador Retriever Mix,9/1/11,9/1/11,10/18/11,black,medium,medium,,,yes,Maybe?,,,,both flat and garden
2402,4,Bozont,9.58,female,Unknown Mix,7/1/11,7/1/11,10/15/11,black and brown,medium,medium,no,,yes,Maybe?,yes,yes,,
2403,192,Róka,9.25,male,"Dachshund, Mudi, Papillon Mix",8/2/11,8/2/11,9/6/11,red and white,short,small,,,yes,yes,,yes,,both flat and garden
2404,184,Miszti,14.75,female,Schnauzer Mix,11/8/09,11/8/09,10/14/11,black,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2405,296,Lala,11.67,male,Unknown Mix,10/11/11,10/30/11,10/17/11,spotty,wirehaired,medium,,yes,yes,yes,,yes,,both flat and garden
2406,1,Foltos,13.17,female,Unknown Mix,7/1/11,7/1/11,10/14/11,tricolor,medium,medium,yes,,yes,yes,yes,yes,no,
2407,290,Tánya,8.92,female,German Shepherd Dog Mix,8/12/11,9/30/11,9/13/11,saddle back,medium,medium,,yes,yes,yes,yes,yes,,both flat and garden
2408,7,Dugó,10.08,male,Unknown Mix,5/17/11,5/17/11,10/16/11,black and tan,short,medium,no,,yes,Maybe?,no,no,,
2409,63,Capitain Jack Sparrow,9.08,male,"Puli, Scotch Collie Mix",9/1/11,9/1/11,10/18/11,apricot,short,medium,yes,yes,yes,Maybe?,,,,both flat and garden
2410,394,Natasa,9.42,female,Terrier Mix,8/17/11,8/17/11,9/23/11,wild boar,medium,medium,yes,,yes,yes,,,,
2411,390,Leon,9.42,male,Unknown Mix,2/5/11,2/5/11,9/2/11,brown,short,medium,no,,yes,yes,yes,yes,,both flat and garden
2412,291,Miksa,15.25,male,Unknown Mix,9/7/11,9/30/11,9/13/11,brown,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
2413,62,Amarok,12.08,male,Siberian Husky Mix,9/1/11,9/1/11,10/18/11,gray and white,short,large,,,yes,Maybe?,,,,
2414,10,Totó,13.08,male,Dachshund Mix,8/22/11,8/22/11,10/16/11,brown,short,small,yes,,yes,Maybe?,no,yes,,
2415,18,Lina,9.25,female,Unknown Mix,9/19/11,9/19/11,10/18/11,black,short,medium,,,,Maybe?,yes,yes,,
2416,64,Milky Way,10.0,male,Labrador Retriever Mix,9/1/11,9/1/11,10/18/11,apricot,short,large,,,yes,Maybe?,,,no,both flat and garden
2417,186,Rini,9.25,female,Dachshund Mix,8/22/11,8/22/11,9/5/11,black and tan,short,small,,yes,yes,yes,yes,yes,,both flat and garden
2418,396,Puszi,8.58,female,Hound Mix,8/17/11,8/17/11,10/4/11,black and tan,short,medium,,,yes,yes,yes,yes,,
2419,392,Nina,9.42,female,"Vizsla, Whippet Mix",7/10/10,7/10/10,9/2/11,tricolor,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2420,282,Almády Gréti,8.42,female,Unknown Mix,7/26/11,9/5/11,8/20/11,tricolor,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
2421,500,Sába,14.92,female,German Shepherd Dog,8/15/11,8/15/11,8/15/11,saddle back,short,large,yes,,yes,yes,yes,no,,garden
2422,58,Pincsik,8.58,male,Greyhound Mix,7/1/11,7/1/11,7/12/11,black and brown,short,small,,,,Maybe?,,,,
2423,1002,Vidra,8.67,female,Unknown Mix,6/2/11,6/2/11,7/7/11,black and tan,short,small,no,no,yes,Maybe?,yes,yes,,flat
2424,462,Klaudia,10.92,female,Unknown Mix,7/11/11,7/11/11,7/12/11,black,long,large,yes,,yes,yes,yes,yes,,garden
2425,1008,Micike,18.42,female,Unknown Mix,1/3/11,1/3/11,7/7/11,red,short,medium,,yes,yes,yes,yes,yes,,flat
2426,361,Gahan,9.83,male,German Shepherd Dog Mix,4/15/10,4/15/10,7/30/11,black,medium,medium,yes,,yes,yes,yes,yes,,both flat and garden
2427,365,Alvin,9.17,male,German Shepherd Dog Mix,2/1/11,2/1/11,7/30/11,saddle back,medium,medium,no,,yes,yes,yes,yes,,both flat and garden
2428,366,Ariel,9.17,female,German Shepherd Dog Mix,12/22/10,12/22/10,7/30/11,sable,short,medium,no,,yes,yes,yes,yes,,both flat and garden
2429,504,Elke,10.33,female,Unknown Mix,8/23/11,8/23/11,8/25/11,black and white,short,medium,yes,,yes,yes,yes,yes,yes,both flat and garden
2430,496,Shila,14.92,female,German Shepherd Dog,8/15/11,8/15/11,8/15/11,saddle back,short,large,yes,,yes,yes,yes,yes,,garden
2431,362,Lencsi,9.5,female,"Dachshund, Hound Mix",6/30/10,6/30/10,7/30/11,black and brown,short,medium,,,,Maybe?,yes,yes,,
2432,376,Ulrik,11.17,male,"Bull Terrier, Hungarian Greyhound Mix",10/30/08,10/30/08,8/17/11,striped,short,medium,yes,,yes,yes,yes,yes,,flat
2433,1406,Félix,10.33,male,Terrier Mix,7/25/11,7/25/11,7/27/11,gray and black,wirehaired,medium,,,yes,yes,yes,yes,,garden
2434,274,Csinszka,10.5,female,Vizsla Mix,3/6/11,7/30/11,7/10/11,brown,wirehaired,medium,,yes,yes,yes,yes,yes,,both flat and garden
2435,467,Bajusz Úr,12.92,male,Fox Terrier,7/11/11,7/11/11,8/2/11,black and white,short,medium,,,yes,yes,yes,yes,,garden
2436,271,Vilma,9.83,female,Unknown Mix,6/25/11,7/26/11,7/8/11,brown,short,medium,yes,yes,yes,yes,yes,yes,,both flat and garden
2437,280,Almády Tóbiás,8.42,male,Unknown Mix,7/26/11,9/5/11,8/20/11,saddle back,short,medium,,yes,yes,yes,yes,yes,,both flat and garden
2438,1006,Meny,11.58,female,German Shepherd Dog Mix,5/11/11,7/7/11,7/7/11,black and brown,medium,large,yes,yes,yes,Maybe?,yes,yes,,both flat and garden
2439,294,Zizi,9.25,male,Dachshund Mix,7/15/11,7/15/11,8/17/11,red,short,medium,,,,Maybe?,,,,
2440,451,Barát,10.92,male,Unknown Mix,4/10/11,4/10/11,7/5/11,black and brown,short,medium,,,yes,yes,yes,yes,,both flat and garden
2441,418,Csalfa,10.92,male,Jagd Terrier Mix,6/2/11,6/2/11,6/19/11,black and tan,short,medium,,,yes,yes,no,no,,garden
2442,249,Vidor,8.67,male,Unknown Mix,3/24/11,6/20/11,6/5/11,sable,long,medium,,,,Maybe?,,,,
2443,419,Turbó,9.08,male,Labrador Retriever Mix,6/2/11,6/2/11,6/19/11,black and white,short,medium,,,yes,yes,yes,yes,,garden
2444,347,Zsombor,10.0,male,Greyhound Mix,11/16/09,11/16/09,6/18/11,black,medium,large,yes,,yes,yes,yes,yes,,both flat and garden
2445,343,Fidel,9.67,male,Unknown Mix,3/4/11,3/4/11,6/18/11,black,wirehaired,medium,no,,yes,yes,yes,yes,,garden
2446,338,Franci,10.75,female,German Shepherd Dog Mix,3/14/11,3/14/11,6/13/11,sable,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
2447,15,Gina,12.42,male,Rottweiler,6/10/11,6/10/11,6/29/11,black,short,medium,,,,Maybe?,,,,garden
2448,427,Bátor,11.92,male,Vizsla Mix,6/15/11,6/15/11,6/19/11,brown,short,large,,,yes,yes,yes,yes,,garden
2449,436,Mogyoró,10.92,male,German Shepherd Dog Mix,6/25/11,6/25/11,6/29/11,saddle back,medium,large,,,yes,yes,no,yes,,garden
2450,331,Hetti,8.83,female,Unknown Mix,6/3/11,6/3/11,6/6/11,sable,short,medium,,,yes,yes,yes,yes,,flat
2451,423,Mami,9.92,female,Labrador Retriever Mix,6/18/11,6/18/11,6/19/11,brown and white,short,large,yes,,yes,yes,yes,yes,,garden
2452,346,Zorró,10.0,male,Greyhound Mix,11/16/09,11/16/09,6/18/11,black and white,long,medium,yes,,yes,yes,yes,yes,,both flat and garden
2453,410,Jázmin,9.58,female,German Shepherd Dog Mix,6/7/11,6/7/11,6/19/11,tricolor,short,large,yes,,yes,yes,yes,yes,,garden
2454,344,Roxi,12.17,female,Unknown Mix,3/4/09,3/4/09,6/18/11,black and tan,long,medium,yes,,yes,yes,,,,both flat and garden
2455,415,Bubu,9.92,male,Terrier Mix,5/25/11,5/25/11,6/19/11,black and brown,long,medium,,,yes,yes,no,no,no,garden
2456,262,Cifra,8.58,female,Unknown Mix,6/10/11,7/22/11,6/22/11,gray and white,medium,medium,,,yes,yes,yes,yes,,both flat and garden
2457,424,Bogrács,14.92,male,Dachshund,6/19/11,6/19/11,6/19/11,brown,short,small,,,yes,yes,yes,yes,,both flat and garden
2458,16,Lédike,11.42,female,Unknown Mix,4/1/11,4/1/11,6/29/11,dotted,medium,small,,yes,yes,yes,yes,yes,yes,both flat and garden
2459,266,Nimród,11.5,male,Labrador Retriever Mix,6/19/11,6/23/11,6/23/11,black,short,large,yes,yes,yes,yes,yes,yes,no,both flat and garden
2460,162,Turbó,8.92,male,Dachshund Mix,2/1/11,2/1/11,5/17/11,brown,short,small,no,no,no,no,yes,yes,,both flat and garden
2461,226,Muci,10.08,female,Belgian Sheepdog Mix,4/26/11,6/7/11,5/7/11,red,long,medium,,,yes,yes,yes,yes,,both flat and garden
2462,1347,Márton,10.75,male,Unknown Mix,10/15/10,10/15/10,5/22/11,black,long,large,yes,,yes,yes,,yes,,garden
2463,227,Pászka,17.92,female,Unknown Mix,3/20/11,6/7/11,5/8/11,red,short,medium,,,yes,yes,yes,yes,,both flat and garden
2464,9,Panka,9.92,female,Fox Terrier,3/5/11,3/5/11,5/3/11,spotty,short,small,,yes,yes,yes,yes,yes,yes,flat
2465,98,Bundás,12.58,male,Unknown Mix,1/1/11,1/12/11,4/18/11,yellow-brown,short,small,,,yes,Maybe?,no,no,,both flat and garden
2466,228,Pita,9.67,female,Unknown Mix,4/15/11,6/8/11,5/8/11,red and white,short,medium,yes,,yes,yes,yes,yes,,both flat and garden
